1512	2.36330000000000
1512.50000000000	2.32050000000000
1513	2.25600000000000
1513.50000000000	2.25320000000000
1514	2.27210000000000
1514.50000000000	2.09450000000000
1515	2.08180000000000
1515.50000000000	2.04840000000000
1516	1.97430000000000
1516.50000000000	1.93060000000000
1517	1.85430000000000
1517.50000000000	1.79140000000000
1518	1.76980000000000
1518.50000000000	1.84300000000000
1519	1.94270000000000
1519.50000000000	2.02130000000000
1520	2.08600000000000
1520.50000000000	2.16430000000000
1521	2.21190000000000
1521.50000000000	2.26090000000000
1522	2.27520000000000
1522.50000000000	2.27100000000000
1523	2.26910000000000
1523.50000000000	2.27390000000000
1524	2.28570000000000
1524.50000000000	2.23720000000000
1525	2.17550000000000
1525.50000000000	2.18240000000000
1526	2.22940000000000
1526.50000000000	2.28900000000000
1527	2.31770000000000
1527.50000000000	2.37940000000000
1528	2.43950000000000
1528.50000000000	2.44660000000000
1529	2.43810000000000
1529.50000000000	2.40990000000000
1530	2.40260000000000
1530.50000000000	2.39440000000000
1531	2.41920000000000
1531.50000000000	2.43560000000000
1532	2.44220000000000
1532.50000000000	2.41780000000000
1533	2.40460000000000
1533.50000000000	2.44370000000000
1534	2.47460000000000
1534.50000000000	2.48420000000000
1535	2.46040000000000
1535.50000000000	2.42350000000000
1536	2.43910000000000
1536.50000000000	2.46270000000000
1537	2.44290000000000
1537.50000000000	2.41720000000000
1538	2.37850000000000
1538.50000000000	2.35040000000000
1539	2.35090000000000
1539.50000000000	2.35540000000000
1540	2.35010000000000
1540.50000000000	2.35030000000000
1541	2.38050000000000
1541.50000000000	2.41550000000000
1542	2.41350000000000
1542.50000000000	2.40820000000000
1543	2.41000000000000
1543.50000000000	2.44310000000000
1544	2.40070000000000
1544.50000000000	2.35450000000000
1545	2.34850000000000
1545.50000000000	2.37010000000000
1546	2.37230000000000
1546.50000000000	2.39610000000000
1547	2.40810000000000
1547.50000000000	2.40620000000000
1548	2.41440000000000
1548.50000000000	2.42470000000000
1549	2.41570000000000
1549.50000000000	2.41100000000000
1550	2.42990000000000
1550.50000000000	2.45970000000000
1551	2.46490000000000
1551.50000000000	2.42750000000000
1552	2.42330000000000
1552.50000000000	2.43370000000000
1553	2.41300000000000
